3.5737 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
12.7888 	EXP 	Created practice_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='practice_txt', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.7888 	INFO 	keyboard.Keyboard is using iohub backend.
12.7909 	EXP 	Created pond_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='pond_label', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.8588 	EXP 	Created jars = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='stimuli/jars.PNG', interpolate=False, mask=None, maskParams=None, name='jars', opacity=1.0, ori=0.0, pos=array([0.  , 0.25]), size=array([1. , 0.5]), texRes=128.0, units='height', win=Window(...))
12.8796 	EXP 	Created arrow = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='stimuli/arrow.png', interpolate=True, mask=None, maskParams=None, name='arrow', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.3]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
12.9023 	EXP 	Created boy = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='stimuli/clear-jar.PNG', interpolate=True, mask=None, maskParams=None, name='boy', opacity=1.0, ori=0.0, pos=array([ 0.75, -0.3 ]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
12.9221 	EXP 	Created F1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='F1', opacity=1.0, ori=0.0, pos=array([ 0.2, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
12.9406 	EXP 	Created F2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='F2', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
12.9582 	EXP 	Created F3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='F3', opacity=1.0, ori=0.0, pos=array([-0.2, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
12.9757 	EXP 	Created F4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='F4', opacity=1.0, ori=0.0, pos=array([-0.4, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
12.9937 	EXP 	Created F5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='F5', opacity=1.0, ori=0.0, pos=array([-0.6, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
12.9988 	EXP 	Created box_outline = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=5.0, name='box_outline', opacity=0.5, ori=0.0, pos=array([ 0.2, -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...))
13.0010 	EXP 	Created box_show = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-11.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=5.0, name='box_show', opacity=1.0, ori=0.0, pos=array([ 0.2, -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...))
13.0010 	INFO 	keyboard.Keyboard is using iohub backend.
13.0579 	EXP 	Created jars2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stimuli/jars.PNG', interpolate=False, mask=None, maskParams=None, name='jars2', opacity=1.0, ori=0.0, pos=array([0.  , 0.25]), size=array([1. , 0.5]), texRes=128.0, units='height', win=Window(...))
13.0774 	EXP 	Created arrow2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='stimuli/arrow.png', interpolate=True, mask=None, maskParams=None, name='arrow2', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.3]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
13.0972 	EXP 	Created boy2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='stimuli/clear-jar.PNG', interpolate=True, mask=None, maskParams=None, name='boy2', opacity=1.0, ori=0.0, pos=array([ 0.75, -0.3 ]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
13.1152 	EXP 	Created f1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='f1', opacity=1.0, ori=0.0, pos=array([ 0.2, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
13.1330 	EXP 	Created f2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='f2', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
13.1508 	EXP 	Created f3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='f3', opacity=1.0, ori=0.0, pos=array([-0.2, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
13.1688 	EXP 	Created f4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='f4', opacity=1.0, ori=0.0, pos=array([-0.4, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
13.1866 	EXP 	Created f5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='f5', opacity=1.0, ori=0.0, pos=array([-0.6, -0.3]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
13.1889 	EXP 	Created boxB = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-9.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=5.0, name='boxB', opacity=0.0, ori=0.0, pos=array([-0.32,  0.25]), size=array([0.3 , 0.45]), units='height', vertices=ndarray(...), win=Window(...))
13.1911 	EXP 	Created boxY = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=5.0, name='boxY', opacity=0.0, ori=0.0, pos=array([0.  , 0.25]), size=array([0.3 , 0.45]), units='height', vertices=ndarray(...), win=Window(...))
13.1932 	EXP 	Created boxG = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-11.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=5.0, name='boxG', opacity=0.0, ori=0.0, pos=array([0.32, 0.25]), size=array([0.3 , 0.45]), units='height', vertices=ndarray(...), win=Window(...))
13.1954 	EXP 	Created box_outline2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-12.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=5.0, name='box_outline2', opacity=1.0, ori=0.0, pos=array([ 0.2, -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...))
13.2096 	EXP 	Created breakStart_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='breakStart_txt', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='End of the day.\n\nNew day starts soon.', units='height', win=Window(...), wrapWidth=1)
13.2165 	EXP 	Created reward_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='reward_txt', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you!', units='height', win=Window(...), wrapWidth=1)
13.2612 	EXP 	movie: autoLog = True
13.2612 	EXP 	movie: autoDraw = True
120.6707 	INFO 	Keyboard events cleared
120.6701 	EXP 	movie: autoDraw = False
120.6701 	EXP 	text_2: autoDraw = True
144.4978 	DATA 	Keypress: space
144.5091 	INFO 	Keyboard events cleared
144.5085 	EXP 	text_2: autoDraw = False
144.5085 	EXP 	practice_txt: autoDraw = True
149.5043 	DEBUG 	Read excel file with openpyxl: 1condition/Blocks.xlsx
149.5047 	EXP 	Imported 1condition/Blocks.xlsx as conditions, 6 conditions, 2 params
149.5054 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
149.5057 	EXP 	New trial (rep=0, index=0): {'condsFile': '1condition/trialsB2.xlsx', 'readyMsg': 'C2 B2- 10,10: (123),(312)'}
149.5163 	DEBUG 	Read excel file with openpyxl: 1condition/trialsB2.xlsx
149.5205 	EXP 	Imported 1condition/trialsB2.xlsx as conditions, 20 conditions, 9 params
149.5212 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
149.5216 	EXP 	New trial (rep=0, index=0): {'trial': 1, 'fish1': 'stimuli/bead_b.PNG', 'fish2': 'stimuli/blank.JPG', 'fish3': 'stimuli/blank.JPG', 'fish4': 'stimuli/blank.JPG', 'fish5': 'stimuli/blank.JPG', 'pond': 0, 'pond2': 1, 'pond3': 'left'}
149.5844 	DATA 	Keypress: space
149.5959 	EXP 	practice_txt: autoDraw = False
149.5959 	EXP 	F1: image = 'stimuli/bead_b.PNG'
149.5959 	EXP 	F2: image = 'stimuli/blank.JPG'
149.5959 	EXP 	F3: image = 'stimuli/blank.JPG'
149.5959 	EXP 	F4: image = 'stimuli/blank.JPG'
149.5959 	EXP 	F5: image = 'stimuli/blank.JPG'
149.5959 	EXP 	pond_label: autoDraw = True
149.5959 	EXP 	jars: autoDraw = True
149.5959 	EXP 	arrow: autoDraw = True
149.5959 	EXP 	boy: autoDraw = True
149.5959 	EXP 	F2: autoDraw = True
149.5959 	EXP 	F3: autoDraw = True
149.5959 	EXP 	F4: autoDraw = True
149.5959 	EXP 	F5: autoDraw = True
149.5959 	EXP 	box_outline: autoDraw = True
149.5959 	EXP 	box_show: autoDraw = True
150.0119 	INFO 	Keyboard events cleared
150.0115 	EXP 	F1: autoDraw = True
150.1117 	EXP 	box_show: autoDraw = False
153.5691 	DATA 	Keypress: left
153.5880 	EXP 	pond_label: autoDraw = False
153.5880 	EXP 	jars: autoDraw = False
153.5880 	EXP 	arrow: autoDraw = False
153.5880 	EXP 	boy: autoDraw = False
153.5880 	EXP 	F1: autoDraw = False
153.5880 	EXP 	F2: autoDraw = False
153.5880 	EXP 	F3: autoDraw = False
153.5880 	EXP 	F4: autoDraw = False
153.5880 	EXP 	F5: autoDraw = False
153.5880 	EXP 	box_outline: autoDraw = False
153.5880 	EXP 	box_show: autoDraw = False
153.5880 	EXP 	boxB: borderColor = 'black'
153.5880 	EXP 	f1: image = 'stimuli/bead_b.PNG'
153.5880 	EXP 	f2: image = 'stimuli/blank.JPG'
153.5880 	EXP 	f3: image = 'stimuli/blank.JPG'
153.5880 	EXP 	f4: image = 'stimuli/blank.JPG'
153.5880 	EXP 	f5: image = 'stimuli/blank.JPG'
153.5880 	EXP 	jars2: autoDraw = True
153.5880 	EXP 	arrow2: autoDraw = True
153.5880 	EXP 	boy2: autoDraw = True
153.5880 	EXP 	f1: autoDraw = True
153.5880 	EXP 	f2: autoDraw = True
153.5880 	EXP 	f3: autoDraw = True
153.5880 	EXP 	f4: autoDraw = True
153.5880 	EXP 	f5: autoDraw = True
153.5880 	EXP 	boxB: autoDraw = True
153.5880 	EXP 	boxY: autoDraw = True
153.5880 	EXP 	boxG: autoDraw = True
153.5880 	EXP 	box_outline2: autoDraw = True
154.0480 	EXP 	New trial (rep=0, index=1): {'trial': 2, 'fish1': 'stimuli/bead_b.PNG', 'fish2': 'stimuli/bead_b.PNG', 'fish3': 'stimuli/blank.JPG', 'fish4': 'stimuli/blank.JPG', 'fish5': 'stimuli/blank.JPG', 'pond': 0, 'pond2': 1, 'pond3': 'left'}
154.0745 	EXP 	jars2: autoDraw = False
154.0745 	EXP 	arrow2: autoDraw = False
154.0745 	EXP 	boy2: autoDraw = False
154.0745 	EXP 	f1: autoDraw = False
154.0745 	EXP 	f2: autoDraw = False
154.0745 	EXP 	f3: autoDraw = False
154.0745 	EXP 	f4: autoDraw = False
154.0745 	EXP 	f5: autoDraw = False
154.0745 	EXP 	boxB: autoDraw = False
154.0745 	EXP 	boxY: autoDraw = False
154.0745 	EXP 	boxG: autoDraw = False
154.0745 	EXP 	box_outline2: autoDraw = False
154.0745 	EXP 	boxB: borderColor = 'none'
154.0745 	EXP 	boxY: borderColor = 'none'
154.0745 	EXP 	boxG: borderColor = 'none'
154.0745 	EXP 	F1: image = 'stimuli/bead_b.PNG'
154.0745 	EXP 	F2: image = 'stimuli/bead_b.PNG'
154.0745 	EXP 	F3: image = 'stimuli/blank.JPG'
154.0745 	EXP 	F4: image = 'stimuli/blank.JPG'
154.0745 	EXP 	F5: image = 'stimuli/blank.JPG'
154.0745 	EXP 	pond_label: autoDraw = True
154.0745 	EXP 	jars: autoDraw = True
154.0745 	EXP 	arrow: autoDraw = True
154.0745 	EXP 	boy: autoDraw = True
154.0745 	EXP 	F2: autoDraw = True
154.0745 	EXP 	F3: autoDraw = True
154.0745 	EXP 	F4: autoDraw = True
154.0745 	EXP 	F5: autoDraw = True
154.0745 	EXP 	box_outline: autoDraw = True
154.0745 	EXP 	box_show: autoDraw = True
155.0480 	INFO 	Keyboard events cleared
155.0475 	EXP 	F1: autoDraw = True
155.0809 	EXP 	box_show: autoDraw = False
155.7365 	DATA 	Keypress: left
155.7414 	EXP 	pond_label: autoDraw = False
155.7414 	EXP 	jars: autoDraw = False
155.7414 	EXP 	arrow: autoDraw = False
155.7414 	EXP 	boy: autoDraw = False
155.7414 	EXP 	F1: autoDraw = False
155.7414 	EXP 	F2: autoDraw = False
155.7414 	EXP 	F3: autoDraw = False
155.7414 	EXP 	F4: autoDraw = False
155.7414 	EXP 	F5: autoDraw = False
155.7414 	EXP 	box_outline: autoDraw = False
155.7414 	EXP 	box_show: autoDraw = False
155.7414 	EXP 	boxB: borderColor = 'black'
155.7414 	EXP 	f1: image = 'stimuli/bead_b.PNG'
155.7414 	EXP 	f2: image = 'stimuli/bead_b.PNG'
155.7414 	EXP 	f3: image = 'stimuli/blank.JPG'
155.7414 	EXP 	f4: image = 'stimuli/blank.JPG'
155.7414 	EXP 	f5: image = 'stimuli/blank.JPG'
155.7414 	EXP 	jars2: autoDraw = True
155.7414 	EXP 	arrow2: autoDraw = True
155.7414 	EXP 	boy2: autoDraw = True
155.7414 	EXP 	f1: autoDraw = True
155.7414 	EXP 	f2: autoDraw = True
155.7414 	EXP 	f3: autoDraw = True
155.7414 	EXP 	f4: autoDraw = True
155.7414 	EXP 	f5: autoDraw = True
155.7414 	EXP 	boxB: autoDraw = True
155.7414 	EXP 	boxY: autoDraw = True
155.7414 	EXP 	boxG: autoDraw = True
155.7414 	EXP 	box_outline2: autoDraw = True
156.2328 	EXP 	New trial (rep=0, index=2): {'trial': 3, 'fish1': 'stimuli/bead_b.PNG', 'fish2': 'stimuli/bead_b.PNG', 'fish3': 'stimuli/bead_b.PNG', 'fish4': 'stimuli/blank.JPG', 'fish5': 'stimuli/blank.JPG', 'pond': 0, 'pond2': 1, 'pond3': 'left'}
156.2582 	EXP 	jars2: autoDraw = False
156.2582 	EXP 	arrow2: autoDraw = False
156.2582 	EXP 	boy2: autoDraw = False
156.2582 	EXP 	f1: autoDraw = False
156.2582 	EXP 	f2: autoDraw = False
156.2582 	EXP 	f3: autoDraw = False
156.2582 	EXP 	f4: autoDraw = False
156.2582 	EXP 	f5: autoDraw = False
156.2582 	EXP 	boxB: autoDraw = False
156.2582 	EXP 	boxY: autoDraw = False
156.2582 	EXP 	boxG: autoDraw = False
156.2582 	EXP 	box_outline2: autoDraw = False
156.2582 	EXP 	boxB: borderColor = 'none'
156.2582 	EXP 	boxY: borderColor = 'none'
156.2582 	EXP 	boxG: borderColor = 'none'
156.2582 	EXP 	F1: image = 'stimuli/bead_b.PNG'
156.2582 	EXP 	F2: image = 'stimuli/bead_b.PNG'
156.2582 	EXP 	F3: image = 'stimuli/bead_b.PNG'
156.2582 	EXP 	F4: image = 'stimuli/blank.JPG'
156.2582 	EXP 	F5: image = 'stimuli/blank.JPG'
156.2582 	EXP 	pond_label: autoDraw = True
156.2582 	EXP 	jars: autoDraw = True
156.2582 	EXP 	arrow: autoDraw = True
156.2582 	EXP 	boy: autoDraw = True
156.2582 	EXP 	F2: autoDraw = True
156.2582 	EXP 	F3: autoDraw = True
156.2582 	EXP 	F4: autoDraw = True
156.2582 	EXP 	F5: autoDraw = True
156.2582 	EXP 	box_outline: autoDraw = True
156.2582 	EXP 	box_show: autoDraw = True
157.2159 	INFO 	Keyboard events cleared
157.2155 	EXP 	F1: autoDraw = True
157.2658 	EXP 	box_show: autoDraw = False
157.7726 	DATA 	Keypress: left
157.7774 	EXP 	pond_label: autoDraw = False
157.7774 	EXP 	jars: autoDraw = False
157.7774 	EXP 	arrow: autoDraw = False
157.7774 	EXP 	boy: autoDraw = False
157.7774 	EXP 	F1: autoDraw = False
157.7774 	EXP 	F2: autoDraw = False
157.7774 	EXP 	F3: autoDraw = False
157.7774 	EXP 	F4: autoDraw = False
157.7774 	EXP 	F5: autoDraw = False
157.7774 	EXP 	box_outline: autoDraw = False
157.7774 	EXP 	box_show: autoDraw = False
157.7774 	EXP 	boxB: borderColor = 'black'
157.7774 	EXP 	f1: image = 'stimuli/bead_b.PNG'
157.7774 	EXP 	f2: image = 'stimuli/bead_b.PNG'
157.7774 	EXP 	f3: image = 'stimuli/bead_b.PNG'
157.7774 	EXP 	f4: image = 'stimuli/blank.JPG'
157.7774 	EXP 	f5: image = 'stimuli/blank.JPG'
157.7774 	EXP 	jars2: autoDraw = True
157.7774 	EXP 	arrow2: autoDraw = True
157.7774 	EXP 	boy2: autoDraw = True
157.7774 	EXP 	f1: autoDraw = True
157.7774 	EXP 	f2: autoDraw = True
157.7774 	EXP 	f3: autoDraw = True
157.7774 	EXP 	f4: autoDraw = True
157.7774 	EXP 	f5: autoDraw = True
157.7774 	EXP 	boxB: autoDraw = True
157.7774 	EXP 	boxY: autoDraw = True
157.7774 	EXP 	boxG: autoDraw = True
157.7774 	EXP 	box_outline2: autoDraw = True
158.2670 	EXP 	New trial (rep=0, index=3): {'trial': 4, 'fish1': 'stimuli/bead_b.PNG', 'fish2': 'stimuli/bead_b.PNG', 'fish3': 'stimuli/bead_b.PNG', 'fish4': 'stimuli/bead_b.PNG', 'fish5': 'stimuli/blank.JPG', 'pond': 0, 'pond2': 1, 'pond3': 'left'}
158.2931 	EXP 	jars2: autoDraw = False
158.2931 	EXP 	arrow2: autoDraw = False
158.2931 	EXP 	boy2: autoDraw = False
158.2931 	EXP 	f1: autoDraw = False
158.2931 	EXP 	f2: autoDraw = False
158.2931 	EXP 	f3: autoDraw = False
158.2931 	EXP 	f4: autoDraw = False
158.2931 	EXP 	f5: autoDraw = False
158.2931 	EXP 	boxB: autoDraw = False
158.2931 	EXP 	boxY: autoDraw = False
158.2931 	EXP 	boxG: autoDraw = False
158.2931 	EXP 	box_outline2: autoDraw = False
158.2931 	EXP 	boxB: borderColor = 'none'
158.2931 	EXP 	boxY: borderColor = 'none'
158.2931 	EXP 	boxG: borderColor = 'none'
158.2931 	EXP 	F1: image = 'stimuli/bead_b.PNG'
158.2931 	EXP 	F2: image = 'stimuli/bead_b.PNG'
158.2931 	EXP 	F3: image = 'stimuli/bead_b.PNG'
158.2931 	EXP 	F4: image = 'stimuli/bead_b.PNG'
158.2931 	EXP 	F5: image = 'stimuli/blank.JPG'
158.2931 	EXP 	pond_label: autoDraw = True
158.2931 	EXP 	jars: autoDraw = True
158.2931 	EXP 	arrow: autoDraw = True
158.2931 	EXP 	boy: autoDraw = True
158.2931 	EXP 	F2: autoDraw = True
158.2931 	EXP 	F3: autoDraw = True
